numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07434;19960501030000;100310;-100;6;180;2.000000;279.650000;277.850000;88;10000;21;6;2;100;7;800;35;61;60;95540;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;7;6;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;19960501030000;100260;-20;5;70;2.000000;281.750000;279.540000;86;15000;mq;mq;mq;90;3;1250;35;23;60;96370;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;3;6;990;7;3;2700;mq;mq;mq;mq;mq;mq;
07471;19960501030000;mq;-50;6;140;1.000000;278.040000;277.150000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90720;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;19960501030000;100140;-70;6;180;2.000000;284.350000;281.350000;82;8000;2;1;1;75;4;3500;30;23;12;97320;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;4;3;2700;5;0;6900;mq;mq;mq;mq;mq;mq;
07510;19960501030000;100310;-180;8;180;3.000000;281.540000;280.450000;93;15000;2;1;1;90;3;800;38;23;12;99570;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;8;780;3;3;3000;6;0;6900;mq;mq;mq;
07535;19960501030000;100400;-90;6;260;1.000000;280.950000;280.150000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97250;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;19960501030000;100390;-80;6;280;1.000000;278.750000;277.850000;94;mq;121;14;mq;mq;mq;mq;mq;mq;mq;92070;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;19960501030000;100180;-50;6;0;0.000000;282.250000;281.650000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99300;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;19960501030000;mq;-70;6;210;1.000000;281.650000;281.650000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90260;85000;13450;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;19960501030000;100370;-170;8;140;1.000000;281.750000;281.150000;96;6000;2;1;1;100;3;1250;36;23;12;99660;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;6;1200;3;3;2700;6;0;6900;mq;mq;mq;
07621;19960501030000;100390;-200;8;150;2.000000;280.850000;279.950000;94;10000;2;1;1;100;7;250;38;61;60;96080;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;5070.000000;mq;mq;mq;3;7;180;3;8;450;6;6;1080;mq;mq;mq;
07627;19960501030000;100430;-130;6;0;0.000000;281.040000;280.250000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;95570;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;19960501030000;100430;-110;8;310;2.000000;281.950000;280.750000;92;10000;2;1;1;100;7;1250;35;61;60;98590;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;mq;mq;mq;mq;mq;mq;7;6;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;19960501030000;100130;-90;6;20;2.000000;283.750000;280.850000;82;20000;2;1;1;50;1;1750;35;23;10;100040;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;6;1500;4;3;3000;mq;mq;mq;mq;mq;mq;
07650;19960501030000;100210;-80;6;120;3.000000;285.350000;283.950000;91;10000;2;1;1;50;2;3500;30;23;11;99770;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;3;3000;3;0;7500;mq;mq;mq;mq;mq;mq;
07661;19960501030000;100290;-30;6;270;3.000000;286.040000;285.250000;95;15000;2;1;1;25;2;800;32;20;10;98690;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2437.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;19960501030000;100110;-20;5;330;4.100000;285.650000;283.750000;88;15000;2;1;1;10;1;2250;30;23;10;99800;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;1;3;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;19960501030000;100210;-100;8;300;3.000000;286.540000;281.850000;73;15000;2;1;1;90;7;800;31;61;60;99650;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;7;8;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;19960501030000;100470;30;3;50;2.000000;285.650000;284.350000;92;15000;21;6;2;90;7;450;38;61;60;100360;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;5090.000000;mq;mq;mq;3;8;480;7;6;780;mq;mq;mq;mq;mq;mq;
07790;19960501030000;100230;40;1;230;4.100000;285.450000;282.650000;83;25000;2;1;1;40;1;800;35;23;10;100090;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;5090.000000;mq;mq;mq;1;6;600;3;3;2400;mq;mq;mq;mq;mq;mq;
61968;19960501030000;101450;mq;mq;0;0.000000;295.450000;294.450000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;19960501030000;101640;mq;mq;160;2.000000;299.040000;294.950000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;19960501030000;101840;mq;mq;mq;mq;296.540000;293.250000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;19960501030000;101570;mq;mq;150;10.800000;298.750000;294.650000;78;25000;2;1;1;60;4;800;38;23;10;mq;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2448.000000;mq;mq;mq;4;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;19960501030000;101940;mq;mq;180;3.000000;290.950000;287.650000;81;20000;2;1;1;25;2;800;38;20;10;mq;mq;mq;190;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2438.000000;mq;mq;mq;1;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;19960501030000;101040;-40;7;280;8.200000;287.150000;285.540000;90;10000;2;1;1;90;7;800;35;61;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2447.000000;mq;mq;mq;7;6;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;19960501030000;101450;40;1;0;0.000000;280.450000;278.750000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99670;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;19960501030000;99070;120;2;200;16.900000;275.650000;271.650000;75;10000;80;8;6;75;6;800;32;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;1124.000000;mq;mq;mq;6;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;19960501030000;101390;mq;mq;180;3.000000;299.650000;296.250000;82;30000;2;1;1;25;2;800;38;20;11;mq;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;19960501030000;101970;90;1;70;6.100000;299.040000;292.250000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;19960501030000;101900;50;0;100;2.000000;297.040000;292.350000;75;20000;2;1;1;25;2;800;38;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;19960501030000;101740;50;1;60;4.100000;298.150000;295.450000;85;12000;2;1;1;75;6;800;38;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;8;600;4;6;1200;mq;mq;mq;mq;mq;mq;
81401;19960501030000;101380;mq;mq;100;1.000000;297.950000;297.450000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;19960501030000;101370;mq;mq;220;1.000000;298.350000;297.350000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;19960501030000;101370;mq;mq;210;1.000000;297.040000;297.040000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;19960501030000;101370;mq;mq;50;3.000000;297.650000;296.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;19960501060000;99980;50;3;240;2.000000;280.540000;279.450000;93;2000;61;6;mq;100;7;150;37;61;60;99050;mq;mq;mq;280.540000;mq;283.540000;mq;279.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;2.000000;1.600000;mq;mq;mq;mq;7;7;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;19960501060000;100000;0;5;230;4.100000;282.650000;277.450000;70;10000;21;6;2;100;5;1250;35;27;60;99380;mq;mq;mq;282.040000;mq;286.850000;mq;280.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;5;6;1050;8;4;3000;mq;mq;mq;mq;mq;mq;
07020;19960501060000;99610;-80;6;160;8.200000;282.250000;280.350000;88;24000;61;mq;mq;90;3;800;38;22;10;99440;mq;mq;mq;281.350000;mq;283.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.800000;mq;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;19960501060000;99860;-40;5;170;4.100000;279.850000;278.650000;92;18000;2;1;1;50;1;3500;30;23;11;99050;mq;mq;mq;278.350000;mq;286.450000;mq;278.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;1;3;3000;4;0;6900;mq;mq;mq;mq;mq;mq;
07037;19960501060000;99950;-10;5;170;1.000000;280.150000;279.850000;98;5000;1;6;2;60;4;450;38;23;10;98120;mq;mq;mq;279.950000;mq;285.540000;mq;279.150000;mq;mq;mq;mq;mq;2;0.000000;mq;mq;mq;mq;mq;2.000000;1.600000;mq;mq;mq;mq;1;8;390;4;6;1380;mq;mq;mq;mq;mq;mq;
07110;19960501060000;99350;-140;6;160;2.000000;280.750000;280.750000;100;12000;25;8;6;100;7;150;33;61;60;98170;mq;mq;mq;280.450000;mq;283.450000;mq;279.150000;mq;mq;mq;mq;mq;2;0.000000;mq;mq;mq;mq;mq;13.000000;15.000000;mq;mq;mq;mq;2;7;180;1;9;390;3;8;480;6;6;1200;
07117;19960501060000;mq;mq;mq;160;3.000000;280.540000;mq;mq;20000;61;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;280.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;2428.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;19960501060000;99760;-90;6;170;6.100000;281.450000;279.750000;89;2000;25;8;6;90;3;450;38;24;12;99240;mq;mq;mq;280.540000;mq;286.540000;mq;280.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;1;8;480;7;0;6900;mq;mq;mq;mq;mq;mq;
07139;19960501060000;99920;-40;6;160;2.000000;279.540000;277.850000;89;20000;2;1;1;75;1;800;31;23;12;98190;mq;mq;mq;279.040000;mq;286.350000;mq;276.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;8;600;4;3;2400;mq;mq;mq;mq;mq;mq;
07149;19960501060000;100060;90;3;230;5.100000;281.850000;278.750000;81;17000;1;6;2;90;1;1250;35;20;12;98980;mq;mq;mq;281.850000;mq;288.650000;mq;mq;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;0.000000;mq;0.200000;0.200000;mq;mq;mq;mq;1;6;1260;7;0;7500;mq;mq;mq;mq;mq;mq;
07168;19960501060000;100150;110;3;220;3.000000;282.540000;280.850000;89;9000;2;8;6;100;1;1250;36;23;12;98740;mq;mq;mq;282.450000;mq;288.450000;mq;280.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;0.400000;0.400000;mq;mq;mq;mq;1;6;1200;3;3;3000;7;0;7500;mq;mq;mq;
07181;19960501060000;100180;20;3;140;1.000000;281.540000;279.350000;86;12000;21;6;mq;90;7;800;38;61;60;96040;mq;mq;mq;279.850000;mq;286.650000;mq;273.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;2;8;900;7;6;1500;mq;mq;mq;mq;mq;mq;
07190;19960501060000;100260;20;0;0;0.000000;280.950000;279.250000;89;8000;2;1;1;90;6;1250;38;24;60;98420;mq;mq;mq;279.040000;mq;288.450000;mq;275.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;1;8;1380;6;6;1500;mq;mq;mq;mq;mq;mq;
07207;19960501060000;99600;-150;6;210;10.800000;283.750000;281.350000;85;20000;25;8;2;100;4;450;37;22;60;99090;mq;mq;mq;282.750000;mq;284.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.000000;mq;3.000000;mq;1116.000000;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;19960501060000;99840;-110;6;150;3.000000;280.650000;280.040000;96;20000;3;8;6;90;4;800;39;23;60;99530;mq;mq;mq;278.850000;mq;284.650000;mq;277.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;2.000000;1.600000;mq;mq;mq;mq;1;9;690;3;3;3000;mq;mq;mq;mq;mq;mq;
07240;19960501060000;100090;-40;6;180;4.100000;280.150000;277.650000;84;20000;2;1;1;40;1;1750;35;27;12;98750;mq;mq;mq;279.150000;mq;287.150000;mq;278.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.200000;mq;mq;mq;mq;1;6;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;19960501060000;100250;-10;5;240;2.000000;281.350000;278.950000;85;25000;2;1;1;90;3;1250;35;23;11;98260;mq;mq;mq;280.750000;mq;287.540000;mq;280.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;3;6;1380;3;0;7500;mq;mq;mq;mq;mq;mq;
07280;19960501060000;100200;60;3;160;1.000000;282.250000;281.650000;96;7000;3;8;2;100;6;1250;35;23;60;97500;mq;mq;mq;280.450000;mq;288.250000;mq;277.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;6;6;1200;7;3;2700;mq;mq;mq;mq;mq;mq;
07299;19960501060000;100260;70;3;0;0.000000;282.150000;281.850000;98;1400;10;2;2;90;7;150;35;61;60;97050;mq;mq;mq;280.750000;mq;288.150000;mq;276.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.200000;mq;mq;mq;mq;1;7;90;7;6;1800;mq;mq;mq;mq;mq;mq;
07314;19960501060000;100010;-90;6;200;8.700000;285.040000;280.540000;74;25000;21;6;2;90;4;450;33;21;12;99740;mq;mq;mq;283.540000;mq;285.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;19960501060000;100140;-90;6;180;4.100000;280.250000;278.450000;88;20000;2;1;1;90;1;800;38;23;12;98690;mq;mq;mq;278.650000;mq;286.250000;mq;275.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;1;8;600;6;0;7500;mq;mq;mq;mq;mq;mq;
07434;19960501060000;100260;-50;5;180;2.000000;279.250000;278.250000;93;12000;3;6;2;90;4;250;38;23;12;95490;mq;mq;mq;279.150000;mq;285.450000;mq;279.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;1;8;240;3;6;750;6;0;7500;mq;mq;mq;
07460;19960501060000;100230;-20;5;160;1.000000;282.040000;278.950000;81;25000;2;1;1;90;1;1750;35;23;11;96350;mq;mq;mq;280.650000;mq;287.540000;mq;278.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;1;6;1500;3;3;2700;6;0;7500;mq;mq;mq;
07471;19960501060000;mq;-30;5;0;0.000000;278.150000;278.150000;100;25000;1;6;2;90;4;800;35;27;60;90690;85000;13330;mq;276.750000;mq;285.350000;mq;274.150000;mq;mq;mq;mq;mq;2;0.000000;mq;mq;mq;mq;mq;0.200000;1.800000;mq;mq;mq;mq;4;6;690;6;3;3000;mq;mq;mq;mq;mq;mq;
07481;19960501060000;100210;60;1;240;2.000000;284.150000;281.350000;83;8000;2;1;1;90;2;1250;32;28;12;97380;mq;mq;mq;283.650000;mq;289.450000;mq;281.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;2;8;1080;4;3;2700;7;0;6900;mq;mq;mq;
07510;19960501060000;100230;-80;6;180;4.100000;281.540000;280.450000;93;15000;2;1;1;90;3;800;35;23;12;99490;mq;mq;mq;280.850000;mq;285.850000;mq;280.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;2.000000;1.600000;mq;mq;mq;mq;3;8;690;3;3;3000;6;0;6900;mq;mq;mq;
07535;19960501060000;100370;-30;5;180;1.000000;281.040000;281.040000;100;2500;10;5;mq;100;7;150;35;61;60;97220;mq;mq;mq;280.650000;mq;287.250000;mq;279.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;5;7;150;7;6;780;mq;mq;mq;mq;mq;mq;
07558;19960501060000;100330;-50;5;270;1.000000;278.950000;278.350000;96;12000;3;6;mq;90;7;450;38;61;60;92020;mq;mq;mq;278.650000;mq;286.950000;mq;277.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;2.000000;2.200000;mq;mq;mq;mq;1;8;480;7;6;780;mq;mq;mq;mq;mq;mq;
07577;19960501060000;100200;30;3;0;0.000000;283.040000;282.540000;97;6000;2;1;1;90;4;450;38;28;60;99330;mq;mq;mq;282.040000;mq;290.650000;mq;280.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.400000;mq;mq;mq;mq;3;6;390;4;3;3000;mq;mq;mq;mq;mq;mq;
07591;19960501060000;mq;40;3;0;0.000000;281.250000;281.150000;99;20000;2;1;1;50;3;150;31;20;12;90300;85000;13480;mq;281.150000;mq;282.750000;mq;280.150000;mq;mq;mq;mq;mq;2;0.000000;mq;mq;mq;mq;mq;0.200000;3.600000;mq;mq;mq;mq;1;6;90;3;8;900;mq;mq;mq;mq;mq;mq;
07607;19960501060000;100310;-60;5;90;1.000000;280.650000;280.540000;99;6000;2;1;1;90;3;3500;30;23;12;99600;mq;mq;mq;280.350000;mq;285.950000;mq;279.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;2.000000;1.800000;mq;mq;mq;mq;3;3;2700;6;0;7200;mq;mq;mq;mq;mq;mq;
07621;19960501060000;100340;-50;5;0;0.000000;281.040000;280.250000;95;6000;2;1;1;90;7;450;35;61;60;96030;mq;mq;mq;280.650000;mq;285.450000;mq;280.150000;mq;mq;mq;mq;mq;2;0.000000;mq;mq;mq;mq;mq;1.000000;2.400000;5070.000000;mq;mq;mq;7;6;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;19960501060000;100360;-70;6;0;0.000000;280.850000;279.650000;92;9000;2;1;1;100;7;250;35;61;60;95500;mq;mq;mq;280.540000;mq;286.540000;mq;281.150000;mq;mq;mq;mq;mq;2;0.000000;mq;mq;mq;mq;mq;1.000000;1.400000;mq;mq;mq;mq;3;7;180;6;6;300;mq;mq;mq;mq;mq;mq;
07630;19960501060000;100420;-10;5;310;2.000000;282.350000;280.750000;90;10000;1;6;2;90;7;800;35;61;60;98580;mq;mq;mq;281.850000;mq;288.540000;mq;281.150000;mq;mq;mq;mq;mq;1;0.000000;mq;mq;mq;mq;mq;0.600000;0.600000;mq;mq;mq;mq;7;6;930;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;19960501060000;100170;40;2;340;2.000000;284.450000;281.450000;82;30000;2;1;1;90;3;1750;35;23;60;100080;mq;mq;mq;283.350000;mq;292.150000;mq;281.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.200000;mq;mq;mq;mq;3;6;1500;7;3;3000;mq;mq;mq;mq;mq;mq;
07650;19960501060000;100210;0;5;140;2.000000;286.040000;284.150000;88;10000;2;1;1;50;1;800;31;23;11;99770;mq;mq;mq;285.150000;mq;290.750000;mq;281.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;19960501060000;100280;-10;5;0;0.000000;286.250000;285.350000;94;12000;2;1;1;60;3;450;36;20;11;98680;mq;mq;mq;285.450000;mq;288.540000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;2427.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;19960501060000;100160;50;3;340;4.100000;286.150000;283.350000;83;20000;2;1;1;25;1;800;31;23;10;99850;mq;mq;mq;285.250000;mq;288.540000;mq;283.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;mq;mq;0.200000;0.200000;2418.000000;mq;mq;mq;1;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;19960501060000;100230;20;3;290;1.000000;286.540000;281.450000;71;15000;2;1;1;100;8;800;38;61;60;99670;mq;mq;mq;286.150000;mq;290.150000;mq;283.150000;mq;mq;mq;mq;mq;0;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;2;8;780;8;6;1200;mq;mq;mq;mq;mq;mq;
